"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU214"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Mycochaetophora"	"Mycochaetophora_gentianae"
"OTU215"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU216"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU217"	NA	NA	NA	NA	NA	NA	NA
"OTU218"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU219"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU220"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU221"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU222"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU223"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_bernensis"
"OTU224"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU225"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU226"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU227"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU228"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA
"OTU229"	NA	NA	NA	NA	NA	NA	NA
"OTU230"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU231"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_restricta"
"OTU232"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU233"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU234"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU235"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU236"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU237"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	NA
"OTU238"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU239"	NA	NA	NA	NA	NA	NA	NA
"OTU240"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU241"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU242"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU243"	NA	NA	NA	NA	NA	NA	NA
"OTU244"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU245"	NA	NA	NA	NA	NA	NA	NA
"OTU246"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU247"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"OTU248"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU249"	NA	NA	NA	NA	NA	NA	NA
"OTU250"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU251"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU252"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"OTU253"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU254"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU255"	NA	NA	NA	NA	NA	NA	NA
"OTU256"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Mrakiaceae"	"Mrakia"	"Mrakia_frigida"
"OTU257"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU258"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU259"	NA	NA	NA	NA	NA	NA	NA
"OTU260"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU261"	NA	NA	NA	NA	NA	NA	NA
"OTU262"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU263"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU264"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"OTU265"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU266"	NA	NA	NA	NA	NA	NA	NA
"OTU267"	NA	NA	NA	NA	NA	NA	NA
"OTU268"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU269"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"OTU270"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU271"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Mrakiaceae"	"Udeniomyces"	"Udeniomyces_kanasensis"
"OTU272"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU273"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"OTU274"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	NA	NA	NA
"OTU275"	NA	NA	NA	NA	NA	NA	NA
"OTU276"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_vermiculifer"
"OTU277"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU278"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_iranica"
"OTU279"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU280"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU281"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU282"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	NA
"OTU283"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"OTU284"	NA	NA	NA	NA	NA	NA	NA
"OTU285"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU286"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU287"	NA	NA	NA	NA	NA	NA	NA
"OTU288"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU289"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA
"OTU290"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	NA
"OTU291"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	NA
"OTU292"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU293"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU294"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Dioszegia"	NA
"OTU295"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU296"	NA	NA	NA	NA	NA	NA	NA
"OTU297"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU298"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_restricta"
"OTU299"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU300"	NA	NA	NA	NA	NA	NA	NA
"OTU301"	NA	NA	NA	NA	NA	NA	NA
"OTU302"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU303"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"Vishniacozyma_taibaiensis"
"OTU304"	NA	NA	NA	NA	NA	NA	NA
"OTU305"	NA	NA	NA	NA	NA	NA	NA
"OTU306"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	NA	NA	NA	NA
"OTU307"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU308"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"Vishniacozyma_taibaiensis"
"OTU309"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Gigasporales"	"Gigasporaceae"	"Scutellospora"	NA
"OTU310"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU311"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU312"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_globosa"
"OTU313"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU314"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU315"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU316"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_pseudofallax"
"OTU317"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU318"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"OTU319"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_lamellosum"
"OTU320"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU321"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	NA
"OTU322"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Dioszegia"	NA
"OTU323"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU324"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU325"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"OTU326"	NA	NA	NA	NA	NA	NA	NA
"OTU327"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU328"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU329"	NA	NA	NA	NA	NA	NA	NA
"OTU330"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"
"OTU331"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU332"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU333"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU334"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU335"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU336"	NA	NA	NA	NA	NA	NA	NA
"OTU337"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU338"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Amphisphaeriaceae"	"Seimatosporium"	"Seimatosporium_italicum"
"OTU339"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_sympodialis"
"OTU340"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU341"	NA	NA	NA	NA	NA	NA	NA
"OTU342"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU343"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU344"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA
"OTU345"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	NA
"OTU346"	NA	NA	NA	NA	NA	NA	NA
"OTU347"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"OTU348"	NA	NA	NA	NA	NA	NA	NA
"OTU349"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Hyponectriaceae"	"Monographella"	"Monographella_nivalis"
"OTU350"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU351"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"OTU352"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA
"OTU353"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_hanlinii"
"OTU354"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU355"	"Fungi"	"Basidiomycota"	"Ustilaginomycetes"	"Ustilaginales"	"Ustilaginaceae"	"Anthracocystis"	"Anthracocystis_elionuri"
"OTU356"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU357"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Acaulosporaceae"	"Acaulospora"	NA
"OTU358"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	NA	NA	NA
"OTU359"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Inocybaceae"	"Inocybe"	NA
"OTU360"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_aurea"
"OTU361"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU362"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"OTU363"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU364"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	NA
"OTU365"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"OTU366"	NA	NA	NA	NA	NA	NA	NA
"OTU367"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU368"	NA	NA	NA	NA	NA	NA	NA
"OTU369"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU370"	NA	NA	NA	NA	NA	NA	NA
"OTU371"	NA	NA	NA	NA	NA	NA	NA
"OTU372"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	NA
"OTU373"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU374"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU375"	NA	NA	NA	NA	NA	NA	NA
"OTU376"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_hanlinii"
"OTU377"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliales_fam_Incertae_sedis"	"Microdochiella"	"Microdochiella_fusarioides"
"OTU378"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Tremellodendropsidales"	NA	NA	NA
"OTU379"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_hyalina"
"OTU380"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_constrictum"
"OTU381"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU382"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU383"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU384"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU385"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"OTU386"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU387"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU388"	NA	NA	NA	NA	NA	NA	NA
"OTU389"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Graphiopsis"	"Graphiopsis_chlorocephala"
"OTU390"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA
"OTU391"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	NA	NA
"OTU392"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU393"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU394"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU395"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporales_fam_Incertae_sedis"	"Hermatomyces"	NA
"OTU396"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU397"	NA	NA	NA	NA	NA	NA	NA
"OTU398"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_constrictum"
"OTU399"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	NA	NA
"OTU400"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU401"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU402"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"OTU403"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU404"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU405"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU406"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU407"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU408"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU409"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"OTU410"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU411"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU412"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	NA	NA
"OTU413"	"Fungi"	"Basidiomycota"	"Malasseziomycetes"	"Malasseziales"	"Malasseziaceae"	"Malassezia"	"Malassezia_globosa"
"OTU414"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU415"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"OTU416"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	"Diversispora_epigaea"
"OTU417"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU418"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU419"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU420"	NA	NA	NA	NA	NA	NA	NA
"OTU421"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU422"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Lasiobolidium"	"Lasiobolidium_orbiculoides"
"OTU423"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Hannaella"	"Hannaella_surugaensis"
"OTU424"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"OTU425"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	"Claroideoglomus_claroideum"
"OTU426"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"OTU427"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU428"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"OTU429"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU430"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU431"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU432"	NA	NA	NA	NA	NA	NA	NA
"OTU433"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA
"OTU434"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU435"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA
"OTU436"	NA	NA	NA	NA	NA	NA	NA
"OTU437"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Toxicocladosporium"	"Toxicocladosporium_irritans"
"OTU438"	NA	NA	NA	NA	NA	NA	NA
"OTU439"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	NA
"OTU440"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	NA
"OTU441"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU442"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU443"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU444"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU445"	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU446"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"OTU447"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"OTU448"	NA	NA	NA	NA	NA	NA	NA
"OTU449"	NA	NA	NA	NA	NA	NA	NA
"OTU450"	NA	NA	NA	NA	NA	NA	NA
